id,age_band,region,role,device,network,digital_literacy,intent,accessibility_need,journey_completion,sentiment,primary_issue_code,primary_issue,resolution_status,evidence_level,evidence_ref,requested_feature_code,requested_feature,score_visual,score_clarity,score_navigation,score_planning,score_trust,score_mobile,score_accessibility,recommend_0_10,positive_note,criticism,comment
U02319,55-64,Other Vietnam,family_trip_planner,desktop,4g_weak,average,trip_planning,none,completed,positive,TRIP_INFO_GAPS,"Chờ dữ liệu chính thức về quãng đường, chi phí hoặc lịch nhận khách",blocked_external,blocked_by_official_source,"evidence-deployed-latest.json#pageFacts.headings,anchors",verified_route_distance,quãng đường đã được địa phương đo và xác nhận,4.7,4.5,4.1,3.7,3.7,4.4,4.6,9,"Thông tin liên hệ cuối trang cụ thể, có điện thoại và email.","Tôi đã có mùa phù hợp, cách tiếp cận và đầu mối liên hệ; phần còn thiếu là chi phí chính thức nếu sau này có nguồn.","Tôi vào trang để lên kế hoạch chuyến đi thật trên laptop với 4G yếu. Tôi phải cân nhắc an toàn và sức của cả gia đình và chưa quen đường đến Trà Linh. Thông tin liên hệ cuối trang cụ thể, có điện thoại và email. Tôi đã có mùa phù hợp, cách tiếp cận và đầu mối liên hệ; phần còn thiếu là chi phí chính thức nếu sau này có nguồn. Đề xuất quãng đường đã được địa phương đo và xác nhận chỉ nên triển khai khi có nguồn chính thức và đơn vị chịu trách nhiệm."
U02320,55-64,Ho Chi Minh_South,family_trip_planner,mobile,4g_weak,advanced,trip_planning,none,abandoned,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,5,4.4,4.9,3.8,4.7,4.7,4.2,8,Ảnh mở đầu và bảng màu xanh tạo cảm giác Trà Linh rất riêng.,"Nguồn, trạng thái xác minh và kênh liên hệ đã rõ hơn; tôi sẽ dùng website như điểm bắt đầu trước khi liên hệ địa phương.","Tôi vào trang để lên kế hoạch chuyến đi thật trên điện thoại với 4G yếu. Tôi phải cân nhắc an toàn và sức của cả gia đình và cần tính thêm chặng dài từ phía Nam. Ảnh mở đầu và bảng màu xanh tạo cảm giác Trà Linh rất riêng. Nguồn, trạng thái xác minh và kênh liên hệ đã rõ hơn; tôi sẽ dùng website như điểm bắt đầu trước khi liên hệ địa phương. Hiện tại tôi không yêu cầu chỉnh sửa."
U02321,35-44,Other Vietnam,office_worker,desktop,wifi,average,international,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.2,3.9,4.6,4.1,4.3,4.4,5,10,"Câu chuyện về rừng, người Xơ Đăng và vùng sâm được kết nối khá mạch lạc.","Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này.","Tôi xem với góc nhìn của khách không nói tiếng Việt trên laptop qua Wi‑Fi. Tôi thường so sánh kỹ trước khi xin nghỉ phép và chưa quen đường đến Trà Linh. Câu chuyện về rừng, người Xơ Đăng và vùng sâm được kết nối khá mạch lạc. Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này. Hiện tại tôi không yêu cầu chỉnh sửa."
U02322,65+,Ha Noi_North,retired_traveler,mobile,wifi,advanced,map_directions,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.9,3.9,4.7,4.6,4.6,3.9,4.2,10,"Thông tin liên hệ cuối trang cụ thể, có điện thoại và email.","Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm.","Tôi cần bản đồ và đường đi cụ thể bằng điện thoại qua Wi‑Fi. Tôi cần chữ dễ đọc và nhịp tham quan không quá gấp và cần tính thêm chặng dài từ phía Bắc. Thông tin liên hệ cuối trang cụ thể, có điện thoại và email. Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm. Hiện tại tôi không yêu cầu chỉnh sửa."
U02323,65+,Other Vietnam,office_worker,mobile,4g_good,advanced,trip_planning,none,partial,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,5,3.7,4.1,3.6,4.3,4.8,4.3,10,Trang không bị tràn ngang trên điện thoại và chữ chính nhìn rõ.,"Tôi có thể xem hành trình, lưu nội dung, chia sẻ và dùng cẩm nang khi cần; trải nghiệm hiện tại đã đủ dùng.","Tôi vào trang để lên kế hoạch chuyến đi thật ở màn hình nhỏ qua 4G ổn định. Tôi thường so sánh kỹ trước khi xin nghỉ phép và chưa quen đường đến Trà Linh. Trang không bị tràn ngang trên điện thoại và chữ chính nhìn rõ. Tôi có thể xem hành trình, lưu nội dung, chia sẻ và dùng cẩm nang khi cần; trải nghiệm hiện tại đã đủ dùng. Hiện tại tôi không yêu cầu chỉnh sửa."
U02324,25-34,Overseas Vietnamese,office_worker,mobile,4g_good,average,trip_planning,none,partial,positive,TRIP_INFO_GAPS,"Chờ dữ liệu chính thức về quãng đường, chi phí hoặc lịch nhận khách",blocked_external,blocked_by_official_source,"evidence-deployed-latest.json#pageFacts.headings,anchors",official_costs,chi phí chính thức từ đơn vị cung cấp dịch vụ,4.3,4.4,4.1,3.1,4.5,3.6,3.9,10,Ảnh mở đầu và bảng màu xanh tạo cảm giác Trà Linh rất riêng.,"Tôi đã có mùa phù hợp, cách tiếp cận và đầu mối liên hệ; phần còn thiếu là chi phí chính thức nếu sau này có nguồn.","Tôi vào trang để lên kế hoạch chuyến đi thật bằng điện thoại qua 4G ổn định. Tôi thường so sánh kỹ trước khi xin nghỉ phép và muốn chia sẻ thông tin rõ ràng cho người thân ở nước ngoài. Ảnh mở đầu và bảng màu xanh tạo cảm giác Trà Linh rất riêng. Tôi đã có mùa phù hợp, cách tiếp cận và đầu mối liên hệ; phần còn thiếu là chi phí chính thức nếu sau này có nguồn. Đề xuất chi phí chính thức từ đơn vị cung cấp dịch vụ chỉ nên triển khai khi có nguồn chính thức và đơn vị chịu trách nhiệm."
U02325,25-34,Ha Noi_North,general_traveler,desktop,wifi,average,ginseng_products,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.5,4.9,4.1,4.1,4.4,3.9,4.5,9,Phần hero tạo ấn tượng mạnh và cho tôi biết ngay chủ đề chính.,"Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này.","Tôi muốn tìm hiểu sâm Ngọc Linh và sản vật trên laptop qua Wi‑Fi. Tôi muốn hiểu nhanh nơi này có phù hợp với mình hay không và cần tính thêm chặng dài từ phía Bắc. Phần hero tạo ấn tượng mạnh và cho tôi biết ngay chủ đề chính. Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này. Hiện tại tôi không yêu cầu chỉnh sửa."
U02326,18-24,Ha Noi_North,small_business,mobile,wifi,average,trekking,none,partial,mixed,TRIP_INFO_GAPS,"Chờ dữ liệu chính thức về quãng đường, chi phí hoặc lịch nhận khách",blocked_external,blocked_by_official_source,"evidence-deployed-latest.json#pageFacts.headings,anchors",booking_availability,lịch nhận khách và nút đặt/chuyển đầu mối,4,4,4.5,3.2,4.1,3.8,4.4,7,"CTA trên mobile dễ chạm, đặc biệt là gọi điện và chỉ đường.","Lịch trình mẫu và nút lưu PDF hữu ích, còn chi phí được ghi đang xác minh nên tôi cần liên hệ trước khi chốt ngân sách.","Tôi quan tâm trekking và an toàn đường rừng bằng điện thoại qua Wi‑Fi. Tôi để ý đầu mối liên hệ và cơ hội kết nối địa phương và cần tính thêm chặng dài từ phía Bắc. CTA trên mobile dễ chạm, đặc biệt là gọi điện và chỉ đường. Lịch trình mẫu và nút lưu PDF hữu ích, còn chi phí được ghi đang xác minh nên tôi cần liên hệ trước khi chốt ngân sách. Đề xuất lịch nhận khách và nút đặt/chuyển đầu mối chỉ nên triển khai khi có nguồn chính thức và đơn vị chịu trách nhiệm."
U02327,35-44,Central Vietnam,trekker,tablet,wifi,average,map_directions,none,abandoned,negative,TRIP_INFO_GAPS,"Chờ dữ liệu chính thức về quãng đường, chi phí hoặc lịch nhận khách",blocked_external,blocked_by_official_source,"evidence-deployed-latest.json#pageFacts.headings,anchors",booking_availability,lịch nhận khách và nút đặt/chuyển đầu mối,3.7,4.2,3.6,3.4,3.9,4.2,3.8,5,Ảnh mở đầu và bảng màu xanh tạo cảm giác Trà Linh rất riêng.,"Trang không tự ước tính dữ liệu chưa chắc chắn, nhưng tôi mong lần cập nhật sau bổ sung quãng đường đã kiểm chứng.","Tôi cần bản đồ và đường đi cụ thể trên máy tính bảng qua Wi‑Fi. Tôi quen kiểm tra độ khó, quãng đường và rủi ro trước khi đi và dự tính di chuyển từ miền Trung. Ảnh mở đầu và bảng màu xanh tạo cảm giác Trà Linh rất riêng. Trang không tự ước tính dữ liệu chưa chắc chắn, nhưng tôi mong lần cập nhật sau bổ sung quãng đường đã kiểm chứng. Đề xuất lịch nhận khách và nút đặt/chuyển đầu mối chỉ nên triển khai khi có nguồn chính thức và đơn vị chịu trách nhiệm."
U02328,18-24,Ho Chi Minh_South,family_trip_planner,mobile,wifi,basic,international,none,completed,mixed,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.4,3.8,3.9,3.6,4.6,5,5,6,Ảnh mở đầu và bảng màu xanh tạo cảm giác Trà Linh rất riêng.,"Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm.","Tôi xem với góc nhìn của khách không nói tiếng Việt trên điện thoại qua Wi‑Fi. Tôi phải cân nhắc an toàn và sức của cả gia đình và cần tính thêm chặng dài từ phía Nam. Ảnh mở đầu và bảng màu xanh tạo cảm giác Trà Linh rất riêng. Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm. Hiện tại tôi không yêu cầu chỉnh sửa."
U02329,25-34,Ho Chi Minh_South,family_trip_planner,mobile,wifi,basic,trip_planning,none,partial,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.8,4.3,5,3.7,3.9,4.6,4.5,9,Bản đồ có nhiều điểm và phần liên hệ cơ quan giúp trang đáng tin hơn.,"Nguồn, trạng thái xác minh và kênh liên hệ đã rõ hơn; tôi sẽ dùng website như điểm bắt đầu trước khi liên hệ địa phương.","Tôi vào trang để lên kế hoạch chuyến đi thật trên điện thoại qua Wi‑Fi. Tôi phải cân nhắc an toàn và sức của cả gia đình và cần tính thêm chặng dài từ phía Nam. Bản đồ có nhiều điểm và phần liên hệ cơ quan giúp trang đáng tin hơn. Nguồn, trạng thái xác minh và kênh liên hệ đã rõ hơn; tôi sẽ dùng website như điểm bắt đầu trước khi liên hệ địa phương. Hiện tại tôi không yêu cầu chỉnh sửa."
U02330,25-34,Ha Noi_North,office_worker,desktop,wifi,advanced,trekking,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,5,4.7,5,4.2,4.9,4.5,4.5,9,"Thông tin liên hệ cuối trang cụ thể, có điện thoại và email.","Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm.","Tôi quan tâm trekking và an toàn đường rừng bằng máy tính qua Wi‑Fi. Tôi thường so sánh kỹ trước khi xin nghỉ phép và cần tính thêm chặng dài từ phía Bắc. Thông tin liên hệ cuối trang cụ thể, có điện thoại và email. Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm. Hiện tại tôi không yêu cầu chỉnh sửa."
U02331,25-34,Da Nang_Quang Nam,family_trip_planner,desktop,4g_weak,basic,trip_planning,cognitive,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.5,4.6,4.7,4.2,4.4,4.5,4.3,10,Bản đồ có nhiều điểm và phần liên hệ cơ quan giúp trang đáng tin hơn.,"Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm.","Tôi vào trang để lên kế hoạch chuyến đi thật ở màn hình desktop với 4G yếu. Tôi phải cân nhắc an toàn và sức của cả gia đình và có thể xuất phát từ khu vực Đà Nẵng–Quảng Nam. Bản đồ có nhiều điểm và phần liên hệ cơ quan giúp trang đáng tin hơn. Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm. Hiện tại tôi không yêu cầu chỉnh sửa."
U02332,25-34,Central Vietnam,trekker,mobile,4g_weak,average,trekking,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.8,4.8,4.9,4.4,4.2,4.2,4.3,10,Bản đồ có nhiều điểm và phần liên hệ cơ quan giúp trang đáng tin hơn.,"Nguồn, trạng thái xác minh và kênh liên hệ đã rõ hơn; tôi sẽ dùng website như điểm bắt đầu trước khi liên hệ địa phương.","Tôi quan tâm trekking và an toàn đường rừng trên điện thoại với 4G yếu. Tôi quen kiểm tra độ khó, quãng đường và rủi ro trước khi đi và dự tính di chuyển từ miền Trung. Bản đồ có nhiều điểm và phần liên hệ cơ quan giúp trang đáng tin hơn. Nguồn, trạng thái xác minh và kênh liên hệ đã rõ hơn; tôi sẽ dùng website như điểm bắt đầu trước khi liên hệ địa phương. Hiện tại tôi không yêu cầu chỉnh sửa."
U02333,65+,Da Nang_Quang Nam,office_worker,mobile,3g,average,local_official,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.6,3.9,4,4.4,4.2,4.4,4.3,9,Trang không bị tràn ngang trên điện thoại và chữ chính nhìn rõ.,"Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này.","Tôi xem trang như một kênh thông tin địa phương ở màn hình nhỏ với mạng 3G. Tôi thường so sánh kỹ trước khi xin nghỉ phép và có thể xuất phát từ khu vực Đà Nẵng–Quảng Nam. Trang không bị tràn ngang trên điện thoại và chữ chính nhìn rõ. Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này. Hiện tại tôi không yêu cầu chỉnh sửa."
